,Subject,maxBurst_SHA01,meanInterval_SHA01,meanNumRewards_SHA01,modeInterval_SHA01,numBurst_SHA01,pctRewards_SHA01,stdInterval_SHA01,maxBurst_SHA02,meanInterval_SHA02,meanNumRewards_SHA02,modeInterval_SHA02,numBurst_SHA02,pctRewards_SHA02,stdInterval_SHA02,maxBurst_SHA03,meanInterval_SHA03,meanNumRewards_SHA03,modeInterval_SHA03,numBurst_SHA03,pctRewards_SHA03,stdInterval_SHA03,maxBurst_SHA04,meanInterval_SHA04,meanNumRewards_SHA04,modeInterval_SHA04,numBurst_SHA04,pctRewards_SHA04,stdInterval_SHA04,maxBurst_SHA05,meanInterval_SHA05,meanNumRewards_SHA05,modeInterval_SHA05,numBurst_SHA05,pctRewards_SHA05,stdInterval_SHA05,maxBurst_SHA06,meanInterval_SHA06,meanNumRewards_SHA06,modeInterval_SHA06,numBurst_SHA06,pctRewards_SHA06,stdInterval_SHA06,maxBurst_SHA07,meanInterval_SHA07,meanNumRewards_SHA07,modeInterval_SHA07,numBurst_SHA07,pctRewards_SHA07,stdInterval_SHA07,maxBurst_SHA08,meanInterval_SHA08,meanNumRewards_SHA08,modeInterval_SHA08,numBurst_SHA08,pctRewards_SHA08,stdInterval_SHA08,maxBurst_SHA09,meanInterval_SHA09,meanNumRewards_SHA09,modeInterval_SHA09,numBurst_SHA09,pctRewards_SHA09,stdInterval_SHA09,maxBurst_SHA10,meanInterval_SHA10,meanNumRewards_SHA10,modeInterval_SHA10,numBurst_SHA10,pctRewards_SHA10,stdInterval_SHA10,maxBurst_SHA11,meanInterval_SHA11,meanNumRewards_SHA11,modeInterval_SHA11,numBurst_SHA11,pctRewards_SHA11,stdInterval_SHA11
679,F2011,2.0,55.0,2.0,55.0,1.0,100.0,0.0,3.0,461.1,2.5,117.0,2.0,45.0,887.63,3.0,465.53,2.17,33.0,6.0,81.0,750.39,2.0,1338.0,2.0,61.0,2.0,67.0,1554.84,2.0,2289.33,2.0,1883.0,1.0,50.0,1990.64,2.0,1118.83,2.0,117.0,2.0,56.99999999999999,1936.5,2.0,681.6,2.0,523.0,4.0,73.0,1092.01,3.0,130.8,2.5,22.0,2.0,83.0,134.2,2.0,43.0,2.0,43.0,1.0,100.0,0.0,3.0,601.8,2.5,21.0,2.0,45.0,674.15,,,,,,,
680,F2012,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,2.0,1234.33,2.0,245.0,1.0,50.0,1547.08,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,
681,F2013,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,3713.0,0.0,3713.0,0.0,0.0,0.0,0.0,2354.67,0.0,272.0,0.0,0.0,2137.84,,,,,,,
682,F2015,2.0,610.25,2.0,38.0,4.0,89.0,1100.03,2.0,2068.67,2.0,665.0,1.0,50.0,2383.1,2.0,1251.25,2.0,638.0,1.0,40.0,1061.88,2.0,787.0,2.0,143.0,1.0,22.0,734.85,0.0,1679.67,0.0,569.0,0.0,0.0,796.56,2.0,1675.5,2.0,66.0,1.0,67.0,1609.5,2.0,1192.2,2.0,34.0,2.0,67.0,1091.5,0.0,,0.0,,0.0,0.0,,0.0,2462.0,0.0,622.0,0.0,0.0,1840.0,2.0,1473.0,2.0,42.0,1.0,50.0,1567.68,,,,,,,
683,F2016,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,
684,F2031,3.0,41.0,3.0,27.0,1.0,100.0,14.0,2.0,710.67,2.0,25.0,1.0,50.0,551.73,2.0,1162.67,2.0,2942.0,1.0,50.0,1264.94,2.0,1723.33,2.0,78.0,1.0,50.0,1359.33,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,F2032,2.0,80.33,2.0,37.0,2.0,100.0,65.57,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,,
686,F1817,0.0,,0.0,,0.0,,,2.0,26.0,2.0,26.0,1.0,100.0,0.0,2.0,494.6,2.0,86.0,2.0,67.0,473.96,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,1043.0,0.0,1043.0,0.0,0.0,0.0,2.0,446.86,2.0,61.0,5.0,67.0,398.03,2.0,474.3,2.0,124.0,3.0,55.00000000000001,658.57,2.0,730.11,2.0,1851.0,2.0,40.0,706.51,2.0,1096.33,2.0,623.0,1.0,28.999999999999996,884.7,0.0,,0.0,,0.0,0.0,
687,F1818,0.0,1290.0,0.0,1290.0,0.0,0.0,0.0,2.0,646.62,2.0,23.0,1.0,22.0,446.62,0.0,3798.0,0.0,3798.0,0.0,0.0,0.0,0.0,1429.0,0.0,1053.0,0.0,0.0,880.98,0.0,,0.0,,0.0,0.0,,0.0,2022.0,0.0,2022.0,0.0,0.0,0.0,2.0,698.0,2.0,69.0,1.0,18.0,615.32,2.0,1276.33,2.0,1186.0,1.0,50.0,1046.66,0.0,,0.0,,0.0,,,2.0,688.6,2.0,1011.0,1.0,33.0,462.11,3.0,323.64,2.25,79.0,8.0,78.0,709.43
688,F1819,0.0,,0.0,,0.0,,,0.0,3759.0,0.0,3759.0,0.0,0.0,0.0,0.0,2847.5,0.0,4376.0,0.0,0.0,1528.5,2.0,1117.5,2.0,2215.0,1.0,67.0,1097.5,0.0,1277.0,0.0,1242.0,0.0,0.0,35.0,2.0,500.42,2.0,20.0,4.0,62.0,454.96,2.0,1106.0,2.0,21.0,1.0,40.0,1326.77,2.0,594.33,2.0,100.0,1.0,20.0,284.24,2.0,556.64,2.0,65.0,2.0,33.0,418.85,4.0,316.83,2.75,216.0,4.0,57.99999999999999,256.83,2.0,265.58,2.0,137.0,7.0,56.00000000000001,236.92
689,F1820,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,3.0,575.55,2.4,32.0,5.0,100.0,726.75,2.0,976.0,2.0,860.0,1.0,25.0,473.24,0.0,1024.0,0.0,1024.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,946.67,2.0,657.0,1.0,50.0,851.7
690,F1821,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,2625.0,0.0,2680.0,0.0,0.0,55.0,2.0,41.0,2.0,41.0,1.0,100.0,0.0,2.0,1019.14,2.0,1112.0,1.0,25.0,1317.99,3.0,228.77,2.11,384.0,9.0,59.0,174.8,3.0,135.5,2.38,36.0,16.0,72.0,106.9,3.0,160.32,2.23,134.0,13.0,64.0,122.97,2.0,214.25,2.0,470.0,10.0,61.0,159.67,2.0,363.83,2.0,205.0,1.0,11.0,206.46
691,F1822,0.0,,0.0,,0.0,,,2.0,849.62,2.0,29.0,3.0,67.0,1593.52,2.0,3084.0,2.0,82.0,1.0,67.0,3002.0,2.0,940.2,2.0,45.0,1.0,33.0,830.75,2.0,97.5,2.0,153.0,1.0,67.0,55.5,2.0,31.0,2.0,31.0,1.0,100.0,0.0,3.0,1073.75,3.0,27.0,1.0,60.0,1036.09,2.0,760.0,2.0,397.0,1.0,33.0,796.12,2.0,596.5,2.0,72.0,2.0,44.0,735.74,2.0,1769.0,2.0,45.0,1.0,67.0,1724.0,2.0,725.89,2.0,30.0,3.0,60.0,815.47
692,F1823,4.0,189.44,2.7,27.0,10.0,82.0,318.49,4.0,151.98,2.5,26.0,14.0,74.0,168.99,3.0,319.78,2.5,84.0,6.0,79.0,460.2,4.0,109.77,2.52,27.0,21.0,80.0,95.71,4.0,160.98,2.23,27.0,13.0,64.0,115.72,3.0,125.63,2.29,59.0,17.0,67.0,73.81,5.0,106.62,2.15,100.0,27.0,87.0,52.78,4.0,126.89,2.19,28.0,16.0,61.0,57.47,4.0,122.6,2.12,41.0,16.0,57.99999999999999,45.71,3.0,124.19,2.06,75.0,17.0,60.0,42.21,4.0,139.89,2.73,23.0,15.0,85.0,196.35
693,F1824,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,2.0,1615.0,2.0,30.0,1.0,67.0,1585.0,2.0,1464.0,2.0,307.0,1.0,40.0,1269.09,0.0,667.5,0.0,697.0,0.0,0.0,29.5,0.0,,0.0,,0.0,0.0,,2.0,598.0,2.0,538.0,1.0,18.0,411.47,2.0,505.93,2.0,99.0,3.0,40.0,523.31,3.0,366.58,2.33,45.0,3.0,35.0,302.63,3.0,169.1,2.14,73.0,14.0,71.0,133.79,2.0,222.16,2.0,67.0,5.0,30.0,110.76
694,F1825,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,2.0,1052.5,2.0,2594.0,1.0,28.999999999999996,824.77,2.0,569.57,2.0,1475.0,2.0,50.0,679.96,0.0,1174.8,0.0,126.0,0.0,0.0,990.96,0.0,1421.5,0.0,1137.0,0.0,0.0,826.08,2.0,1575.67,2.0,1903.0,1.0,50.0,1155.09
695,F1826,2.0,868.86,2.0,96.0,2.0,50.0,1595.45,0.0,679.75,0.0,1411.0,0.0,0.0,501.63,0.0,896.33,0.0,544.0,0.0,0.0,340.63,0.0,,0.0,,0.0,0.0,,0.0,185.0,0.0,185.0,0.0,0.0,0.0,0.0,625.0,0.0,266.0,0.0,0.0,359.0,3.0,428.78,2.5,68.0,2.0,50.0,315.52,2.0,247.48,2.0,75.0,10.0,67.0,486.04,3.0,180.37,2.08,87.0,12.0,64.0,166.49,2.0,218.34,2.0,49.0,11.0,73.0,293.84,2.0,239.96,2.0,58.0,7.0,48.0,193.64
696,F1827,2.0,1729.67,2.0,21.0,1.0,50.0,1342.57,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,946.0,0.0,946.0,0.0,0.0,0.0,4.0,117.07,2.6,36.0,5.0,81.0,129.33,0.0,1650.5,0.0,527.0,0.0,0.0,1428.72,0.0,,0.0,,0.0,,,2.0,1255.0,2.0,22.0,1.0,50.0,899.6
697,F1828,0.0,,0.0,,0.0,0.0,,0.0,1286.6,0.0,710.0,0.0,0.0,559.5,3.0,425.17,2.25,164.0,4.0,69.0,679.19,2.0,944.0,2.0,4633.0,1.0,25.0,1533.38,2.0,533.9,2.0,62.0,4.0,73.0,798.58,0.0,1421.67,0.0,759.0,0.0,0.0,647.33,2.0,651.18,2.0,646.0,5.0,83.0,1207.59,3.0,442.56,2.17,277.0,6.0,76.0,489.45,2.0,304.43,2.0,55.0,4.0,33.0,221.16,3.0,288.14,2.17,27.0,6.0,56.99999999999999,284.78,2.0,281.68,2.0,111.0,7.0,54.0,186.01
698,F1829,0.0,,0.0,,0.0,,,5.0,172.84,2.83,75.0,12.0,87.0,506.64,3.0,292.83,2.5,55.0,4.0,53.0,409.34,0.0,2026.0,0.0,2986.0,0.0,0.0,769.56,3.0,1140.5,3.0,34.0,1.0,43.0,1106.94,0.0,944.25,0.0,804.0,0.0,0.0,187.27,3.0,419.81,2.2,44.0,5.0,65.0,558.96,4.0,561.92,4.0,42.0,1.0,31.0,355.82,3.0,269.85,2.11,72.0,9.0,70.0,260.77,2.0,350.15,2.0,124.0,3.0,28.999999999999996,237.88,2.0,274.31,2.0,80.0,5.0,37.0,205.41
699,F1830,0.0,,0.0,,0.0,,,3.0,695.88,2.33,104.0,3.0,78.0,1142.58,2.0,440.8,2.0,226.0,3.0,38.0,373.59,2.0,994.43,2.0,1511.0,1.0,25.0,605.77,2.0,522.36,2.0,45.0,3.0,50.0,351.0,2.0,411.18,2.0,405.0,1.0,11.0,248.87,3.0,237.1,2.3,99.0,10.0,74.0,206.58,3.0,397.29,2.5,34.0,2.0,33.0,246.44,0.0,436.38,0.0,168.0,0.0,0.0,299.5,2.0,576.0,2.0,603.0,1.0,15.0,217.19,0.0,485.07,0.0,653.0,0.0,0.0,183.63
700,M1851,0.0,,0.0,,0.0,,,2.0,1495.5,2.0,1321.0,1.0,40.0,1147.63,0.0,2965.0,0.0,635.0,0.0,0.0,2330.0,2.0,621.0,2.0,90.0,1.0,50.0,635.86,2.0,1753.0,2.0,24.0,1.0,50.0,1686.9,2.0,546.5,2.0,268.0,1.0,15.0,318.47,2.0,442.0,2.0,420.0,1.0,15.0,261.38,2.0,878.38,2.0,106.0,1.0,22.0,470.75,0.0,420.06,0.0,208.0,0.0,0.0,135.2,0.0,412.89,0.0,341.0,0.0,0.0,197.77,2.0,351.11,2.0,193.0,1.0,11.0,159.11
701,M1852,3.0,869.62,2.5,42.0,2.0,56.00000000000001,901.09,4.0,145.66,2.46,110.0,13.0,89.0,244.06,3.0,342.15,2.2,521.0,5.0,55.00000000000001,395.81,2.0,452.0,2.0,131.0,2.0,27.0,480.58,2.0,550.38,2.0,55.0,4.0,56.99999999999999,684.99,2.0,499.57,2.0,175.0,1.0,13.0,232.66,2.0,291.29,2.0,257.0,2.0,16.0,110.03,0.0,275.76,0.0,128.0,0.0,0.0,88.29,2.0,250.61,2.0,284.0,1.0,7.000000000000001,81.66,2.0,283.88,2.0,46.0,2.0,16.0,109.07,2.0,305.74,2.0,36.0,1.0,8.0,92.9
702,F1917,5.0,108.28,3.64,22.0,14.0,86.0,175.76,6.0,48.14,4.23,21.0,31.0,98.0,100.4,0.0,4337.0,0.0,4337.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,3.0,245.0,2.5,77.0,2.0,62.0,289.56,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,2.0,108.0,2.0,108.0,1.0,100.0,0.0,0.0,1443.0,0.0,4544.0,0.0,0.0,1803.61,3.0,386.25,2.33,30.0,3.0,78.0,658.93
703,F1919,0.0,3674.0,0.0,3674.0,0.0,0.0,0.0,2.0,1292.0,2.0,168.0,1.0,40.0,1599.21,0.0,999.0,0.0,955.0,0.0,0.0,749.15,0.0,1538.25,0.0,473.0,0.0,0.0,1574.51,2.0,849.67,2.0,4109.0,2.0,56.99999999999999,1462.82,2.0,693.29,2.0,36.0,1.0,28.999999999999996,624.16,2.0,652.78,2.0,1941.0,1.0,20.0,589.44,0.0,2185.67,0.0,287.0,0.0,0.0,1411.84,0.0,1177.0,0.0,720.0,0.0,0.0,707.25,2.0,779.0,2.0,43.0,2.0,67.0,736.78,2.0,701.3,2.0,112.0,1.0,18.0,516.07
704,F1920,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,3.0,133.16,2.33,119.0,18.0,81.0,118.11,4.0,231.71,2.67,351.0,6.0,55.00000000000001,186.85,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,2.0,186.0,2.0,93.0,10.0,51.0,94.94
705,F1921,3.0,280.08,2.14,148.0,7.0,60.0,414.71,3.0,160.5,2.21,61.0,14.0,69.0,162.85,5.0,196.47,2.44,279.0,9.0,67.0,282.77,2.0,271.27,2.0,166.0,9.0,67.0,437.63,3.0,172.55,2.09,120.0,11.0,59.0,132.15,3.0,182.31,2.2,227.0,10.0,55.00000000000001,105.38,5.0,146.16,2.33,60.0,12.0,56.00000000000001,86.83,4.0,146.08,2.23,117.0,13.0,59.0,93.81,4.0,127.49,2.15,117.0,20.0,83.0,86.2,5.0,143.0,2.33,96.0,9.0,44.0,78.8,4.0,140.8,2.23,25.0,13.0,56.99999999999999,81.7
706,F1922,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,3749.0,0.0,3749.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,3.0,173.0,2.62,37.0,8.0,78.0,215.74,0.0,146.0,0.0,146.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,2255.0,0.0,2255.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,
707,F1923,0.0,2210.0,0.0,1801.0,0.0,0.0,409.0,0.0,5809.0,0.0,5809.0,0.0,0.0,0.0,0.0,5883.0,0.0,5883.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,2.0,66.0,2.0,66.0,1.0,100.0,0.0,0.0,792.0,0.0,792.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,2484.0,0.0,3443.0,0.0,0.0,959.0
708,F1924,5.0,108.34,3.11,52.0,19.0,94.0,197.83,4.0,479.07,2.75,27.0,4.0,73.0,877.24,2.0,1507.67,2.0,3369.0,1.0,50.0,1371.42,0.0,,0.0,,0.0,,,4.0,222.74,2.43,125.0,7.0,53.0,184.41,3.0,197.13,2.09,114.0,11.0,74.0,190.22,4.0,157.74,2.25,21.0,12.0,61.0,105.03,5.0,138.2,2.27,24.0,15.0,68.0,73.23,4.0,154.53,2.22,117.0,9.0,43.0,74.18,4.0,154.35,2.3,123.0,10.0,49.0,98.45,3.0,145.81,2.08,49.0,12.0,52.0,70.93
709,F1925,2.0,1099.17,2.0,98.0,2.0,56.99999999999999,1043.52,0.0,3261.0,0.0,3261.0,0.0,0.0,0.0,2.0,1090.0,2.0,1392.0,2.0,56.99999999999999,1134.23,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1392.0,0.0,1392.0,0.0,0.0,0.0,0.0,4695.0,0.0,4695.0,0.0,0.0,0.0,2.0,1911.5,2.0,3775.0,1.0,67.0,1863.5,0.0,205.5,0.0,141.0,0.0,0.0,64.5,0.0,5280.0,0.0,5280.0,0.0,0.0,0.0,2.0,78.0,2.0,78.0,1.0,100.0,0.0
710,F1926,0.0,1121.0,0.0,1121.0,0.0,0.0,0.0,2.0,2630.0,2.0,5151.0,1.0,67.0,2521.0,0.0,1479.25,0.0,1361.0,0.0,0.0,946.39,2.0,1169.33,2.0,371.0,2.0,56.99999999999999,1408.45,0.0,957.67,0.0,1426.0,0.0,0.0,511.54,0.0,738.67,0.0,39.0,0.0,0.0,624.93,2.0,486.0,2.0,108.0,3.0,46.0,480.68,2.0,504.55,2.0,375.0,4.0,67.0,697.83,2.0,692.7,2.0,260.0,2.0,36.0,1150.88,2.0,599.5,2.0,177.0,3.0,55.00000000000001,639.95,2.0,450.29,2.0,63.0,4.0,53.0,421.07
711,F1927,4.0,169.12,2.23,21.0,13.0,67.0,162.01,4.0,146.13,2.44,80.0,16.0,81.0,153.98,2.0,185.42,2.0,25.0,9.0,46.0,112.11,3.0,219.2,3.0,54.0,1.0,50.0,143.22,0.0,,0.0,,0.0,,,2.0,206.7,2.0,211.0,10.0,59.0,168.82,3.0,133.75,2.24,92.0,17.0,70.0,114.12,2.0,107.0,2.0,107.0,1.0,100.0,0.0,3.0,608.9,2.67,31.0,3.0,73.0,840.15,3.0,183.21,2.09,116.0,11.0,68.0,153.5,3.0,149.69,2.14,73.0,14.0,61.0,88.21
712,F1929,4.0,150.59,2.35,49.0,17.0,89.0,189.81,3.0,203.5,2.27,25.0,11.0,76.0,191.0,2.0,164.55,2.0,97.0,13.0,60.0,100.13,4.0,106.45,2.38,64.0,24.0,86.0,83.24,3.0,136.88,2.05,132.0,19.0,74.0,97.73,6.0,59.77,3.29,23.0,34.0,93.0,58.91,4.0,113.19,2.44,50.0,18.0,69.0,69.44,4.0,61.32,3.67,23.0,6.0,96.0,90.45,4.0,140.45,2.67,186.0,9.0,56.99999999999999,122.67,5.0,70.35,3.18,43.0,17.0,93.0,82.08,4.0,154.16,2.18,136.0,11.0,52.0,75.39
713,F1930,0.0,,0.0,,0.0,0.0,,0.0,1088.0,0.0,2551.0,0.0,0.0,880.42,0.0,571.0,0.0,644.0,0.0,0.0,73.0,3.0,410.35,2.33,68.0,6.0,78.0,733.08,3.0,167.85,2.08,45.0,13.0,66.0,135.51,3.0,192.89,2.09,122.0,11.0,62.0,171.03,3.0,171.98,2.2,164.0,10.0,52.0,92.37,2.0,198.07,2.0,120.0,5.0,62.0,164.16,3.0,189.08,2.25,32.0,12.0,71.0,166.59,3.0,191.0,2.14,25.0,7.0,39.0,113.19,3.0,188.35,2.17,165.0,6.0,34.0,95.24
714,F1932,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,3.0,43.0,3.0,22.0,1.0,100.0,21.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1140.8,0.0,1050.0,0.0,0.0,881.83,2.0,1323.5,2.0,97.0,1.0,67.0,1226.5
715,F1937,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,794.33,0.0,1647.0,0.0,0.0,615.73,2.0,298.0,2.0,91.0,1.0,67.0,207.0
716,M1951,0.0,2192.0,0.0,1262.0,0.0,0.0,1067.58,0.0,,0.0,,0.0,,,0.0,2860.0,0.0,2860.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,1680.0,0.0,1680.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,2.0,510.33,2.0,105.0,1.0,28.999999999999996,288.15,2.0,945.43,2.0,29.0,1.0,25.0,509.6,2.0,847.0,2.0,1308.0,1.0,28.999999999999996,476.82,3.0,450.53,3.0,26.0,1.0,19.0,226.61
717,M1952,2.0,1816.33,2.0,199.0,1.0,50.0,2412.06,0.0,1755.0,0.0,1755.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,6363.0,0.0,6363.0,0.0,0.0,0.0,0.0,2054.67,0.0,203.0,0.0,0.0,2187.03
718,M1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,286.8,2.0,53.0,3.0,38.0,292.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,F2017,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,3.0,29.5,3.0,21.0,1.0,100.0,8.5,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,
720,F2018,0.0,,0.0,,0.0,,,2.0,1076.0,2.0,55.0,1.0,67.0,1021.0,0.0,,0.0,,0.0,0.0,,0.0,2112.33,0.0,3826.0,0.0,0.0,1478.02,2.0,95.0,2.0,95.0,1.0,100.0,0.0,,,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,2.0,77.0,2.0,77.0,1.0,100.0,0.0,,,,,,,
721,F2019,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,4.0,402.29,3.0,28.0,2.0,75.0,697.83,0.0,225.0,0.0,225.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,0.0,,2.0,137.5,2.0,60.0,1.0,67.0,77.5,2.0,59.0,2.0,59.0,1.0,100.0,0.0,2.0,442.2,2.0,586.0,4.0,73.0,397.2,,,,,,,
722,F2020,0.0,,0.0,,0.0,0.0,,3.0,219.25,2.5,22.0,2.0,100.0,330.71,2.0,1182.2,2.0,1167.0,1.0,33.0,1373.81,0.0,,0.0,,0.0,0.0,,2.0,591.33,2.0,394.0,2.0,56.99999999999999,647.87,,,,,,,,4.0,49.25,4.0,131.0,1.0,80.0,47.2,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,
723,F2021,2.0,998.67,2.0,1284.0,1.0,28.999999999999996,955.22,2.0,1346.75,2.0,52.0,1.0,40.0,1335.87,2.0,675.0,2.0,158.0,2.0,56.99999999999999,828.63,0.0,4307.0,0.0,4307.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,2808.0,0.0,5096.0,0.0,0.0,2288.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,2746.5,0.0,639.0,0.0,0.0,2107.5,,,,,,,
724,F2022,0.0,,0.0,,0.0,0.0,,4.0,683.12,4.0,205.0,1.0,44.0,952.04,2.0,32.0,2.0,32.0,1.0,100.0,0.0,4.0,43.0,3.0,26.0,2.0,100.0,23.26,3.0,84.2,2.5,107.0,2.0,83.0,50.44,,,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,2.0,751.11,2.0,230.0,3.0,60.0,1072.82,,,,,,,
725,F2023,0.0,1326.8,0.0,1113.0,0.0,0.0,1598.63,2.0,74.0,2.0,74.0,1.0,100.0,0.0,2.0,91.0,2.0,91.0,1.0,100.0,0.0,2.0,1424.0,2.0,4785.0,1.0,40.0,1946.51,0.0,,0.0,,0.0,,,,,,,,,,2.0,1010.33,2.0,34.0,2.0,56.99999999999999,1134.69,0.0,2347.67,0.0,499.0,0.0,0.0,2832.81,2.0,1556.75,2.0,3288.0,1.0,40.0,1303.42,2.0,1721.25,2.0,2772.0,1.0,40.0,1643.63,,,,,,,
726,F2024,0.0,,0.0,,0.0,,,2.0,1720.33,2.0,22.0,2.0,100.0,2394.03,6.0,388.0,3.2,26.0,5.0,89.0,873.98,2.0,667.33,2.0,151.0,2.0,40.0,678.85,3.0,805.33,3.0,2316.0,1.0,75.0,1068.47,,,,,,,,3.0,554.18,2.67,127.0,3.0,67.0,757.38,3.0,824.0,3.0,286.0,1.0,60.0,1233.07,0.0,1230.5,0.0,154.0,0.0,0.0,884.89,0.0,1441.5,0.0,539.0,0.0,0.0,1991.41,,,,,,,
727,F2025,2.0,120.0,2.0,120.0,1.0,100.0,0.0,0.0,1990.33,0.0,2723.0,0.0,0.0,1187.74,2.0,68.0,2.0,61.0,1.0,67.0,7.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,0.0,1203.5,0.0,157.0,0.0,0.0,1046.5,0.0,,0.0,,0.0,0.0,,0.0,883.0,0.0,883.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,
